img1,img2, label
backend/detection/cnn_model/authed_people/90c729b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/72.png,0
backend/detection/cnn_model/authed_people/95b3a822-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/1.png,0
backend/detection/cnn_model/authed_people/952127e0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/32.png,0
backend/detection/cnn_model/authed_people/93e09ef6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/318.png,0
backend/detection/cnn_model/authed_people/94ba377e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/959bca4a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90993bd6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91cfa8dc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9456bf46-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/274.png,0
backend/detection/cnn_model/authed_people/9207014c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/291.png,0
backend/detection/cnn_model/authed_people/920bd668-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/253.png,0
backend/detection/cnn_model/authed_people/92266118-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/352.png,0
backend/detection/cnn_model/authed_people/91f22e66-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9482db44-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/933e4642-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95309162-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/2.png,0
backend/detection/cnn_model/authed_people/9267bf5a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94a7a5be-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f6d1638-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/954543be-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8ff6a4e8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/92ecbc46-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/905c46f4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94f3dd26-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/917e4ff0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/253.png,0
backend/detection/cnn_model/authed_people/93f470fc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/70.png,0
backend/detection/cnn_model/authed_people/8f2db4c0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/317.png,0
backend/detection/cnn_model/authed_people/905c46f4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/253.png,0
backend/detection/cnn_model/authed_people/8fa41bd8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/110.png,0
backend/detection/cnn_model/authed_people/92f6e16c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/261.png,0
backend/detection/cnn_model/authed_people/8ee1027e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/106.png,0
backend/detection/cnn_model/authed_people/9188b454-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93ae5fcc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/91ed89b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94cf5dca-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/922b542a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/276.png,0
backend/detection/cnn_model/authed_people/92cd8790-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/85.png,0
backend/detection/cnn_model/authed_people/9290ac58-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/918d90aa-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/959bca4a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/946065aa-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92b9f61c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9517448c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8ec876b4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/45.png,0
backend/detection/cnn_model/authed_people/90f90d9a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/235.png,0
backend/detection/cnn_model/authed_people/8f8af518-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/159.png,0
backend/detection/cnn_model/authed_people/920bd668-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/5.png,0
backend/detection/cnn_model/authed_people/941776d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/205.png,0
backend/detection/cnn_model/authed_people/9207014c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8fd6aba2-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92f0f964-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/56.png,0
backend/detection/cnn_model/authed_people/938472fc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/209.png,0
backend/detection/cnn_model/authed_people/8faf33d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/254.png,0
backend/detection/cnn_model/authed_people/907a77fa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8ed1f02c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9252b8b2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90c25f20-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90298ae8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/936c178e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/94d9fcb2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/92f6e16c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9526ea0e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/5.png,0
backend/detection/cnn_model/authed_people/946df012-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/184.png,0
backend/detection/cnn_model/authed_people/9468448c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/48.png,0
backend/detection/cnn_model/authed_people/94ef1ade-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/253.png,0
backend/detection/cnn_model/authed_people/92356b9a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/162.png,0
backend/detection/cnn_model/authed_people/9554846e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/136.png,0
backend/detection/cnn_model/authed_people/91c5815e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f1e4c24-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/913c7fbc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95ae6236-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90db7be0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/207.png,0
backend/detection/cnn_model/authed_people/954543be-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/154.png,0
backend/detection/cnn_model/authed_people/8f330402-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9089df9c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90e0e2ec-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f77682c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9107feae-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/39.png,0
backend/detection/cnn_model/authed_people/8fd6aba2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/10.png,0
backend/detection/cnn_model/authed_people/9112382e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/234.png,0
backend/detection/cnn_model/authed_people/946df012-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9333eba2-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/347.png,0
backend/detection/cnn_model/authed_people/946df012-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/141.png,0
backend/detection/cnn_model/authed_people/9333eba2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/303.png,0
backend/detection/cnn_model/authed_people/9431d6e0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/104.png,0
backend/detection/cnn_model/authed_people/91cfa8dc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/62.png,0
backend/detection/cnn_model/authed_people/90eaa700-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/901e5844-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92488eaa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/103.png,0
backend/detection/cnn_model/authed_people/95309162-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/186.png,0
backend/detection/cnn_model/authed_people/924e255e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/237.png,0
backend/detection/cnn_model/authed_people/92016bce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/56.png,0
backend/detection/cnn_model/authed_people/92e16ea4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/202.png,0
backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/36.png,0
backend/detection/cnn_model/authed_people/8edd29ba-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/77.png,0
backend/detection/cnn_model/authed_people/92d670e4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9230ceaa-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95b8c65e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91592400-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9482db44-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/172.png,0
backend/detection/cnn_model/authed_people/94ba377e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/932f0b3c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/911da966-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/38.png,0
backend/detection/cnn_model/authed_people/900fe854-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/189.png,0
backend/detection/cnn_model/authed_people/952c188a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/18.png,0
backend/detection/cnn_model/authed_people/91f73de8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/179.png,0
backend/detection/cnn_model/authed_people/92e6cc96-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8fe71adc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/907fbcce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/252.png,0
backend/detection/cnn_model/authed_people/9024238c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8fa41bd8-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f9e4820-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/294.png,0
backend/detection/cnn_model/authed_people/8fc73488-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/135.png,0
backend/detection/cnn_model/authed_people/91f73de8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/322.png,0
backend/detection/cnn_model/authed_people/8f2886d0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/901e5844-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/924e255e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/296.png,0
backend/detection/cnn_model/authed_people/928714e0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/315.png,0
backend/detection/cnn_model/authed_people/92e16ea4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95ae6236-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90c25f20-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/292.png,0
backend/detection/cnn_model/authed_people/9074e826-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/132.png,0
backend/detection/cnn_model/authed_people/959bca4a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/52.png,0
backend/detection/cnn_model/authed_people/950310ca-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/906fa35c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92ab0508-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/916ed002-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93942bac-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/323.png,0
backend/detection/cnn_model/authed_people/900fe854-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/88.png,0
backend/detection/cnn_model/authed_people/9085558a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/331.png,0
backend/detection/cnn_model/authed_people/8fd6aba2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/77.png,0
backend/detection/cnn_model/authed_people/9427164c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/173.png,0
backend/detection/cnn_model/authed_people/90c729b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/350.png,0
backend/detection/cnn_model/authed_people/922b542a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90f4b9de-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/91d9a24c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90cc28d4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f80f02c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91d51b82-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/957755c0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/36.png,0
backend/detection/cnn_model/authed_people/92c9892e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/252.png,0
backend/detection/cnn_model/authed_people/8ef5adbe-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/144.png,0
backend/detection/cnn_model/authed_people/93711856-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/142.png,0
backend/detection/cnn_model/authed_people/916ed002-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/352.png,0
backend/detection/cnn_model/authed_people/9014db52-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/252.png,0
backend/detection/cnn_model/authed_people/91f73de8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/14.png,0
backend/detection/cnn_model/authed_people/91ca752e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91b66ba6-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9192f43c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9441898c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9089df9c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/259.png,0
backend/detection/cnn_model/authed_people/923ec064-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/338.png,0
backend/detection/cnn_model/authed_people/9379073c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/319.png,0
backend/detection/cnn_model/authed_people/9473712c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/109.png,0
backend/detection/cnn_model/authed_people/8f8af518-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/27.png,0
backend/detection/cnn_model/authed_people/9421c994-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/917e4ff0-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f5d365a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/109.png,0
backend/detection/cnn_model/authed_people/944bb5f6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8ed1f02c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93d0b946-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/69.png,0
backend/detection/cnn_model/authed_people/9427164c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93711856-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92c411ec-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/223.png,0
backend/detection/cnn_model/authed_people/9464fb60-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/910d558e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93252374-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9112382e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/955d1868-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/112.png,0
backend/detection/cnn_model/authed_people/94cf5dca-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/298.png,0
backend/detection/cnn_model/authed_people/9252b8b2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/166.png,0
backend/detection/cnn_model/authed_people/9456bf46-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/178.png,0
backend/detection/cnn_model/authed_people/926e2a98-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/202.png,0
backend/detection/cnn_model/authed_people/9117fd9a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/81.png,0
backend/detection/cnn_model/authed_people/94ef1ade-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/231.png,0
backend/detection/cnn_model/authed_people/9399eb50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/52.png,0
backend/detection/cnn_model/authed_people/948d533a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/304.png,0
backend/detection/cnn_model/authed_people/93cb37be-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90486058-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95309162-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93159bd4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9290ac58-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/167.png,0
backend/detection/cnn_model/authed_people/91fc491e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/313.png,0
backend/detection/cnn_model/authed_people/8ef5adbe-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94042ad8-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8effb49e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/54.png,0
backend/detection/cnn_model/authed_people/9487e99a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/275.png,0
backend/detection/cnn_model/authed_people/9290ac58-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/211.png,0
backend/detection/cnn_model/authed_people/94f8f5cc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/248.png,0
backend/detection/cnn_model/authed_people/90993bd6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/241.png,0
backend/detection/cnn_model/authed_people/955841da-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/900fe854-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/901e5844-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91741620-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93d0b946-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95915ac4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90c729b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/311.png,0
backend/detection/cnn_model/authed_people/8ee62d8a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/954543be-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9272a028-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/302.png,0
backend/detection/cnn_model/authed_people/9456bf46-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/302.png,0
backend/detection/cnn_model/authed_people/8f99ffae-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90c729b0-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/91a6d3f8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/71.png,0
backend/detection/cnn_model/authed_people/90e0e2ec-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/92016bce-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93bdb1c0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/336.png,0
backend/detection/cnn_model/authed_people/914bdebc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/930b142a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/949d48c6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/206.png,0
backend/detection/cnn_model/authed_people/9153cf28-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/273.png,0
backend/detection/cnn_model/authed_people/9366f81c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/247.png,0
backend/detection/cnn_model/authed_people/94e44a50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/149.png,0
backend/detection/cnn_model/authed_people/95c3aeac-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/319.png,0
backend/detection/cnn_model/authed_people/93a426d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/209.png,0
backend/detection/cnn_model/authed_people/931a6b78-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91fc491e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/94df8100-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9000c2d4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93ae5fcc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/27.png,0
backend/detection/cnn_model/authed_people/91d9a24c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/300.png,0
backend/detection/cnn_model/authed_people/8f4ddd72-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/70.png,0
backend/detection/cnn_model/authed_people/9179bb0c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/349.png,0
backend/detection/cnn_model/authed_people/8f09cdc6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95081192-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9450ece2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/272.png,0
backend/detection/cnn_model/authed_people/8f191876-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/103.png,0
backend/detection/cnn_model/authed_people/901e5844-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9281bf72-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92488eaa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/272.png,0
backend/detection/cnn_model/authed_people/94df8100-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/80.png,0
backend/detection/cnn_model/authed_people/907fbcce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9468448c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93ae5fcc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/151.png,0
backend/detection/cnn_model/authed_people/946df012-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/289.png,0
backend/detection/cnn_model/authed_people/9122cc5c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/71.png,0
backend/detection/cnn_model/authed_people/95d3ec36-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/57.png,0
backend/detection/cnn_model/authed_people/94a7a5be-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/298.png,0
backend/detection/cnn_model/authed_people/93b3473a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/121.png,0
backend/detection/cnn_model/authed_people/93c26b8e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/954a6e84-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f77682c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/217.png,0
backend/detection/cnn_model/authed_people/93c26b8e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/3.png,0
